,free_bikes,rating,review_count,distance,total
1813,4,4.5,15,607.470137887795,634
1814,4,4.5,36,454.1597298950412,634
1815,4,4.5,193,433.93587129041265,634
1816,4,4.5,11,384.5418350859258,634
1817,4,5.0,27,887.596430067453,634
1818,4,4.0,5,448.7174024055468,634
1819,4,4.5,9,534.7470133099008,634
1821,4,4.5,116,685.4747363665259,634
1822,4,5.0,2,826.2436262185615,634
1823,4,4.0,31,564.5492018040977,634
1824,4,4.0,197,389.9560176712465,634
1825,4,4.0,326,468.4671735108371,634
1827,4,4.0,322,469.9333685021305,634
1828,4,4.5,92,725.0605502852452,634
1829,4,4.0,70,383.3307090716593,634
1831,4,4.0,25,463.4413313334838,634
1832,5,4.0,119,657.3524566961827,81
1833,5,4.5,10,905.5279152832916,81
1834,5,4.0,121,899.1384390578362,81
1835,5,4.0,225,917.3427305578807,81
1836,5,4.0,144,662.5542260423937,81
1837,5,4.5,199,1016.4816090224016,81
1838,5,4.5,2,652.4146647951857,81
1839,5,4.0,103,1009.1526878788023,81
1840,5,5.0,2,403.53291296850966,81
1842,5,4.5,50,817.1612597069492,81
1843,5,4.5,17,1085.0834092138302,81
1844,5,4.0,5,790.6118035091088,81
1845,5,4.0,8,867.0361096270427,81
1846,5,3.5,15,848.106238857838,81
1847,5,4.5,71,847.1578743717778,81
1849,5,4.0,13,895.8106071258801,81
1850,5,3.5,25,946.4454056630118,81
1851,5,4.0,20,898.0245319254759,81
1852,1,4.5,29,264.44483091549495,86
1853,1,4.5,86,797.4245747560741,86
1854,1,4.0,82,57.790384227575295,86
1855,1,4.5,146,469.11959351381256,86
1856,1,4.0,20,45.072893624742775,86
1857,1,4.0,83,67.78635693407085,86
1858,1,4.5,3,548.0649235903006,86
1859,1,5.0,4,561.6495552257312,86
1860,1,4.0,16,425.11544588343867,86
1861,1,3.5,34,96.8853880173584,86
1862,1,4.0,26,945.4944344287406,86
1863,1,4.5,24,987.0686087941864,86
1864,1,4.0,19,401.0050443586782,86
1865,1,4.0,1,187.09445095601825,86
1866,1,3.5,8,246.4548745431741,86
1867,1,4.5,16,502.24090239885714,86
1868,1,3.5,17,99.6031419352942,86
1869,1,4.0,4,277.4868019943612,86
1870,1,4.5,4,293.67047270465696,86
1871,1,5.0,1,349.4957501522633,86
1872,23,4.5,174,902.817740138894,136
1873,23,4.0,109,549.0235750985141,136
1874,23,4.5,42,950.6098041830625,136
1875,23,4.5,144,1100.7196859359367,136
1876,23,4.5,12,883.1970134648727,136
1877,23,4.5,41,700.1436540767061,136
1878,23,5.0,5,1016.6334812026269,136
1879,23,4.0,205,907.6159834597693,136
1880,23,4.5,35,1065.8661102915223,136
1881,23,4.5,73,956.2274097286466,136
1882,23,4.5,137,946.7101553829172,136
1883,23,4.0,84,786.7656481883171,136
1884,23,4.5,16,932.297626915442,136
1885,23,3.5,35,353.4410493212205,136
1886,23,4.5,4,809.400815234724,136
1887,23,3.5,301,907.3567097830742,136
1888,23,4.0,117,938.590221297209,136
1889,23,4.5,13,896.9042239265199,136
1890,23,4.5,20,948.8505329085507,136
1892,1,5.0,52,425.90366057995584,111
1893,1,4.0,89,34.88420055839505,111
1894,1,4.0,24,155.67670586505042,111
1895,1,4.0,392,40.77532786413003,111
1897,1,4.5,24,453.58977177624166,111
1898,1,5.0,5,106.30602438424296,111
1899,1,4.0,350,582.9720555557276,111
1900,1,4.5,31,381.91550119500715,111
1901,1,4.5,36,575.1978272862813,111
1902,1,3.5,117,206.66599438468623,111
1903,1,4.0,264,678.1983731110341,111
1904,1,3.5,101,119.01253245263858,111
1905,1,3.5,26,139.17024656811762,111
1906,1,4.5,124,581.3483719218027,111
1907,1,3.5,170,143.8202148108681,111
1908,1,3.5,6,126.8457349189716,111
1910,1,3.5,42,88.7236681362562,111
1911,1,4.5,22,885.2333356200107,111
1913,16,4.5,44,319.41846207280184,778
1915,16,4.5,51,574.9159388632621,778
1916,16,4.0,13,310.85673203340883,778
1917,16,4.0,370,36.112864292408226,778
1918,16,4.5,8,195.0400164742848,778
1919,16,4.0,29,37.45885309919547,778
1920,16,4.0,246,163.91046837557252,778
1921,16,4.0,26,186.3573955405856,778
1922,16,5.0,56,171.117148370907,778
1923,16,4.5,76,862.6945305020329,778
1924,16,4.0,200,267.3250411738424,778
1925,16,4.5,39,368.78238009182496,778
1926,16,4.5,7,147.27515627891094,778
1927,16,4.0,59,476.77555494275686,778
1928,16,3.5,21,292.69679673939163,778
1930,16,4.0,26,280.08653490607514,778
1931,16,3.5,27,153.55236270109202,778
1932,9,4.5,17,48.143759703078565,646
1933,9,4.5,28,628.9147982501024,646
1934,9,4.0,47,182.65325434641983,646
1935,9,4.0,27,76.84952730068807,646
1937,9,4.0,128,564.5725352527154,646
1938,9,4.5,38,754.9270554724676,646
1939,9,4.0,80,334.3502802072805,646
1940,9,4.0,38,878.0664755075238,646
1941,9,3.5,146,157.3905436193539,646
1942,9,3.5,239,528.0140307898005,646
1943,9,4.0,387,581.320088290029,646
1944,9,4.5,21,315.8643733549581,646
1945,9,3.5,310,464.9914498318441,646
1948,9,4.5,34,573.7928152593797,646
1949,9,4.0,27,342.3816252475692,646
1950,9,3.5,25,100.48651023478041,646
1951,9,4.0,165,466.4713480827505,646
1952,1,4.0,61,51.83586888650815,137
1954,1,4.0,196,664.964638770354,137
1955,1,3.5,20,255.71312012325646,137
1956,1,3.5,231,243.0060779709964,137
1957,1,4.5,12,626.6568962559016,137
1958,1,4.0,36,317.14060907783335,137
1959,1,4.0,27,246.31291213958642,137
1960,1,4.5,276,846.3109427225177,137
1961,1,4.5,22,245.4749622152541,137
1962,1,3.5,80,78.74321967719825,137
1963,1,4.0,8,227.38638996170533,137
1964,1,4.5,23,565.1354932127234,137
1965,1,3.5,4,203.78050110773904,137
1966,1,4.0,30,807.097146078363,137
1967,1,4.0,151,388.59791364699606,137
1968,1,4.5,289,775.4366151389513,137
1969,1,3.5,26,277.2144239741663,137
1970,1,4.5,11,213.26978912361665,137
1972,17,4.0,308,917.7718256765013,58
1973,17,4.5,74,907.6733712371755,58
1974,17,3.5,9,754.2739039314473,58
1975,17,4.0,3,223.6471641749721,58
1976,17,3.5,13,210.7625494795806,58
1978,17,4.5,131,958.3022254915643,58
1979,17,4.0,3,671.9929320541772,58
1980,17,5.0,1,307.31304939705825,58
1981,17,4.0,13,1002.9586937667597,58
1982,17,4.5,3,440.75825339045235,58
1984,17,4.0,12,892.0083626842868,58
1985,17,4.0,36,892.0083626842868,58
1987,17,3.5,11,955.7058670907364,58
1988,17,4.0,104,1074.2316042293648,58
1989,17,4.0,208,531.3473767092206,58
1991,17,4.0,4,702.1444823373411,58
1993,5,4.5,256,595.5840160887674,370
1994,5,4.5,22,378.3838816387104,370
1995,5,4.0,27,870.1737190724599,370
1996,5,4.0,137,441.995102070162,370
1997,5,4.0,233,827.9731570235217,370
1998,5,4.0,50,314.0895973921892,370
1999,5,4.5,61,827.1745978394313,370
2000,5,4.5,9,631.3972387538354,370
2001,5,4.5,31,537.383476908119,370
2002,5,4.5,20,422.37965585974416,370
2003,5,4.5,44,579.8322219479319,370
2004,5,4.0,38,334.25933801253086,370
2005,5,4.5,2,693.4536842309788,370
2006,5,4.5,15,991.9585343053094,370
2007,5,4.0,175,910.4304220560716,370
2008,5,3.5,121,350.93399170651963,370
2009,5,4.5,20,847.480559299607,370
2010,5,4.0,107,818.5851812755757,370
2011,5,4.5,3,551.6035432949094,370
2012,0,5.0,5,195.81355974527642,96
2013,0,4.5,65,914.3822274623177,96
2014,0,4.5,36,148.80771602714356,96
2015,0,4.5,22,862.0158188757015,96
2016,0,4.5,52,559.5432018029261,96
2017,0,4.5,11,173.26172467717706,96
2018,0,4.5,54,830.8698867488467,96
2019,0,3.5,104,732.331351066124,96
2020,0,3.5,110,223.4660907676526,96
2021,0,3.5,57,139.8236343171343,96
2022,0,4.0,136,444.6938300791792,96
2024,0,3.5,57,552.1244218898319,96
2025,0,3.5,43,221.23362785087784,96
2026,0,4.0,36,861.5056649613517,96
2027,0,4.0,222,1056.1205337571023,96
2028,0,4.0,4,173.26172467717706,96
2029,0,5.0,8,432.65775279506965,96
2030,0,3.5,165,834.3819610553473,96
2031,0,3.5,56,464.03996611030334,96
2032,0,5.0,5,179.28489785574618,90
2033,0,4.5,65,925.3592052236698,90
2034,0,4.5,36,317.695757343461,90
2035,0,4.5,52,556.9662153280793,90
2036,0,4.5,22,880.2058132722493,90
2037,0,4.5,54,837.3026849285278,90
2038,0,4.5,11,151.48566474280545,90
2039,0,3.5,104,738.6320634628523,90
2040,0,3.5,110,169.78203930453498,90
2041,0,3.5,57,149.1483364927823,90
2042,0,4.0,136,437.1327584966574,90
2043,0,4.0,36,729.3004064968447,90
2045,0,3.5,57,565.1764875983251,90
2046,0,3.5,43,184.9656331494107,90
2047,0,3.5,23,42.835814846759774,90
2048,0,4.0,4,151.48566474280545,90
2049,0,5.0,8,423.80190190778734,90
2050,0,3.5,56,471.23779987555037,90
2051,0,3.5,165,948.7181288733083,90
2052,22,4.5,29,389.047803529646,54
2053,22,4.5,44,414.8180348674226,54
2054,22,4.0,36,353.59558253476644,54
2055,22,4.0,63,416.30649250867316,54
2056,22,4.5,56,405.98525930188174,54
2057,22,4.0,46,385.5502409993437,54
2058,22,4.0,86,510.23839622338164,54
2059,22,4.0,42,515.862569715898,54
2060,22,4.0,3,386.67319002063516,54
2062,22,4.0,7,357.5503997546926,54
2063,22,5.0,1,395.48351637258935,54
2064,22,5.0,3,398.3668016667742,54
2065,22,5.0,1,353.59558253476644,54
2066,22,4.0,135,598.4979241938636,54
2067,22,3.5,11,639.6569216208795,54
2068,22,4.0,92,736.6041104367998,54
2069,22,3.5,77,1026.3233262100528,54
2070,22,4.0,5,397.94533331470114,54
2071,22,5.0,2,407.47703049342994,54
2072,6,4.0,27,386.1599756221175,321
2073,6,4.5,61,184.16516739575047,321
2074,6,4.0,233,178.25470342634057,321
2075,6,4.5,20,283.4274036908812,321
2076,6,4.5,10,383.2080041707125,321
2077,6,4.0,107,278.2139554954547,321
2079,6,4.5,22,373.7747537730692,321
2080,6,4.0,321,226.43777136791923,321
2081,6,4.0,175,541.405146244864,321
2082,6,4.0,24,441.125349918405,321
2083,6,4.0,330,638.32342782781,321
2084,6,4.5,24,491.6784085319056,321
2085,6,4.0,27,219.1308271420761,321
2086,6,4.5,289,573.9775102175178,321
2087,6,4.5,157,360.7548255683286,321
2088,6,4.0,137,409.44728125672606,321
2089,6,4.0,41,512.1020605912911,321
2090,6,3.5,48,207.70705060612653,321
2091,6,4.5,16,625.39315663129,321
2092,9,5.0,27,260.99359858314904,877
2093,9,4.5,83,382.1264072360776,877
2095,9,4.5,305,733.4924055431311,877
2097,9,4.5,6,236.23846385352155,877
2098,9,4.0,28,85.27663648111906,877
2099,9,4.0,118,206.5282948651463,877
2100,9,4.5,219,86.47451930607781,877
2102,9,4.5,13,216.1089788442575,877
2103,9,4.5,163,780.0415487996174,877
2104,9,4.5,36,566.7690758000517,877
2105,9,4.0,38,428.86484742644717,877
2106,9,4.5,129,272.580543425274,877
2107,9,4.5,9,201.53401239286052,877
2108,9,3.5,34,20.538112526856274,877
2110,9,4.5,22,384.5224007255722,877
2111,9,5.0,39,362.08094913700114,877
2112,13,4.5,102,223.73937969227669,621
2113,13,4.5,28,484.1104762976768,621
2115,13,4.0,38,833.5530456804726,621
2118,13,5.0,1,341.56535296517467,621
2119,13,4.0,14,303.6937540172727,621
2120,13,4.0,110,76.27333329644722,621
2121,13,4.0,30,487.15041513869284,621
2122,13,4.0,92,255.58248345274865,621
2124,13,4.0,201,529.7886805149685,621
2125,13,4.0,13,400.8129813556026,621
2126,13,4.5,34,324.4521338714747,621
2127,13,4.0,13,546.6301499696332,621
2128,13,4.5,10,110.06505810239456,621
2130,13,3.5,386,84.86373973639299,621
2131,13,5.0,5,791.661018876883,621
2132,4,5.0,27,471.40430281640994,696
2133,4,4.0,5,60.517489232772846,696
2134,4,4.5,330,644.5610488329901,696
2135,4,4.5,15,611.0711338038627,696
2136,4,4.5,11,146.437614403508,696
2138,4,4.5,36,75.85334185257051,696
2139,4,4.5,9,477.05615618936065,696
2140,4,4.5,22,240.5344951582332,696
2141,4,4.5,18,254.45282440419425,696
2142,4,4.5,193,587.0860062515654,696
2143,4,5.0,39,263.9316236209632,696
2144,4,4.0,197,112.4870576888155,696
2145,4,4.0,25,111.12109447176552,696
2147,4,4.0,70,120.36228373150337,696
2148,4,5.0,1,76.2180217462728,696
2149,4,4.0,326,371.6928801602315,696
2150,4,4.0,322,376.32269818728577,696
2151,4,4.0,276,232.58786322058756,696
2153,23,4.5,163,345.3870375965737,1200
2154,23,4.5,83,331.8161089467824,1200
2155,23,4.5,305,517.4917146405564,1200
2156,23,4.5,273,1001.3967064108062,1200
2157,23,5.0,27,666.344009069522,1200
2158,23,4.5,76,785.190582214826,1200
2161,23,4.0,38,337.152276024234,1200
2162,23,4.0,161,221.0713877424574,1200
2164,23,4.0,118,287.83572622174637,1200
2166,23,4.5,13,266.4067306910341,1200
2167,23,4.5,6,445.4169667955854,1200
2168,23,4.0,126,374.79782893575685,1200
2169,23,4.5,9,294.9618829281802,1200
2171,23,4.5,314,471.3064074532597,1200
2174,15,4.0,13,249.545184372687,908
2175,15,4.5,44,537.923014714238,908
2176,15,4.5,76,677.1334682811918,908
2177,15,5.0,5,237.63280706325952,908
2179,15,4.0,156,148.76145691074933,908
2181,15,4.5,8,365.4672221848741,908
2182,15,5.0,34,465.9303580774052,908
2183,15,4.0,38,934.9574486095007,908
2184,15,4.5,22,683.1324416919191,908
2185,15,4.5,12,376.9070801927012,908
2187,15,4.5,102,840.7160191411369,908
2189,15,4.0,120,584.198827804106,908
2190,15,5.0,56,489.7254880291722,908
2191,15,4.0,63,502.8947046596142,908
2192,2,5.0,52,672.9164749019211,158
2193,2,4.5,28,691.487394346535,158
2194,2,4.5,24,680.2538863616481,158
2195,2,4.5,62,938.9611570920836,158
2196,2,4.0,350,751.0469008959174,158
2197,2,5.0,5,656.2173575500634,158
2198,2,4.0,24,612.9501145583866,158
2199,2,5.0,14,703.2978199412233,158
2200,2,4.5,30,684.3140249635452,158
2201,2,4.0,38,690.7400610010651,158
2202,2,4.5,31,648.5491871109457,158
2203,2,4.0,89,748.6839084348285,158
2204,2,4.5,36,739.8623650359402,158
2205,2,4.0,84,768.2831720555547,158
2206,2,4.5,15,734.2870774718738,158
2207,2,4.5,11,635.8185439868985,158
2208,2,3.5,117,615.3073569382938,158
2209,2,4.5,124,737.8198655450169,158
2211,2,4.0,392,747.7928202618474,158
2212,0,5.0,52,272.32249941652594,117
2213,0,4.5,24,300.0881718717874,117
2214,0,4.0,350,430.84636479703784,117
2215,0,4.0,89,188.05012777898784,117
2216,0,4.0,24,74.54099144926512,117
2218,0,4.0,264,529.868524704534,117
2219,0,4.5,36,422.6554690638968,117
2220,0,5.0,5,71.49220491903404,117
2221,0,4.5,31,227.76160674855888,117
2222,0,4.0,392,193.14173117340655,117
2223,0,4.5,124,428.5865683754917,117
2224,0,3.5,117,67.14882428657545,117
2225,0,3.5,101,166.25502343501336,117
2226,0,3.5,26,187.96848543702146,117
2227,0,3.5,170,190.25872083014562,117
2228,0,4.5,22,735.3861792557104,117
2229,0,3.5,6,188.17327802815015,117
2230,0,4.0,58,695.206847829309,117
2231,0,3.5,109,227.38813237257003,117
2232,1,4.0,91,142.62468338667253,153
2233,1,4.5,9,218.16411093131086,153
2234,1,4.5,22,365.72396072765235,153
2235,1,4.0,35,136.70761096250715,153
2236,1,4.0,264,548.7216791246994,153
2237,1,4.5,146,255.10050113049806,153
2238,1,4.0,350,660.4039002373856,153
2239,1,5.0,12,454.12300463313073,153
2240,1,5.0,52,817.2666487909038,153
2241,1,4.5,16,166.88732229055387,153
2242,1,4.5,87,130.7579684152187,153
2243,1,4.5,3,444.79479111216807,153
2244,1,4.5,36,671.1941643000906,153
2245,1,4.0,58,387.3055103889628,153
2246,1,4.0,28,237.0913811747812,153
2247,1,4.0,117,352.23635818749705,153
2248,1,4.0,324,340.2742747003505,153
2249,1,4.5,24,512.4161474370889,153
2250,1,4.5,124,667.834148668114,153
2251,1,4.0,19,354.49691251697647,153
2252,1,4.5,22,112.36511831823523,169
2253,1,4.0,350,419.16170161818917,169
2254,1,4.0,264,319.66307332635034,169
2255,1,5.0,52,579.91969013125,169
2256,1,4.0,91,235.30220965923147,169
2257,1,4.5,9,391.39346159768576,169
2258,1,4.5,146,47.015224416558546,169
2259,1,4.5,36,428.6202433097513,169
2260,1,4.0,72,204.16908980734863,169
2261,1,4.5,124,423.7922337102865,169
2262,1,4.0,35,221.08643715717628,169
2263,1,5.0,2,191.8754753168007,169
2264,1,4.5,24,552.5317607601497,169
2265,1,4.0,324,107.48572243028772,169
2266,1,4.0,58,158.64895847934181,169
2267,1,4.5,87,143.57908253588425,169
2268,1,5.0,2,157.8809168630901,169
2269,1,4.5,16,364.64202084558684,169
2270,1,4.0,19,101.2513025353074,169
2271,1,5.0,12,669.4346349046224,169
2272,4,4.0,64,93.39505847252012,357
2273,4,4.5,57,445.35270871139574,357
2274,4,4.0,82,457.4405287181588,357
2275,4,4.5,21,219.30190184799102,357
2276,4,4.0,330,822.0605148798523,357
2277,4,4.5,131,599.6107087056428,357
2278,4,4.5,74,686.3633440654147,357
2280,4,4.0,85,493.8863236834677,357
2281,4,4.0,31,559.7226573649092,357
2282,4,4.0,308,774.0638891991248,357
2285,4,4.5,16,830.4275981318166,357
2286,4,4.0,52,740.4692100527313,357
2287,4,4.0,13,362.3852211286477,357
2288,4,4.0,124,794.244871096501,357
2289,4,4.5,58,697.3571636435786,357
2291,4,5.0,4,435.16599127426076,357
2293,5,5.0,23,150.28155004909212,284
2294,5,4.5,92,417.664045039907,284
2295,5,4.5,116,395.8902117411112,284
2296,5,4.5,330,755.4512316259703,284
2297,5,4.5,63,253.44888217029273,284
2298,5,5.0,3,502.9239945900725,284
2299,5,4.0,276,293.41309779567894,284
2300,5,4.5,85,559.0079872847151,284
2301,5,4.5,84,359.71214507431694,284
2302,5,4.0,193,145.38947320574542,284
2303,5,4.5,5,154.9036649083721,284
2305,5,4.0,222,762.6728705490468,284
2306,5,4.0,84,264.92231021007046,284
2307,5,4.5,64,334.06614430853875,284
2308,5,4.5,17,406.8989911047171,284
2309,5,4.0,215,431.20742289760625,284
2310,5,3.5,73,186.08093335416402,284
2311,5,4.5,193,748.3716567250647,284
2312,4,5.0,15,530.2963837908554,235
2313,4,4.5,85,571.1794607555007,235
2314,4,5.0,10,153.05627368728938,235
2315,4,5.0,3,581.2139937112181,235
2316,4,4.5,116,642.7275668521652,235
2317,4,4.5,92,606.6070761812721,235
2318,4,4.5,256,798.0353752746203,235
2319,4,4.5,84,562.8857012346693,235
2320,4,4.0,276,663.3410380726763,235
2322,4,5.0,12,379.03317485474685,235
2323,4,5.0,28,514.7660648862757,235
2324,4,4.0,222,869.2698982258094,235
2325,4,4.5,2,656.9804738540449,235
2326,4,4.5,63,739.6184915814999,235
2328,4,4.5,64,596.0115524252788,235
2329,4,4.0,215,628.0308327772292,235
2330,4,5.0,23,800.4243151906111,235
2331,4,4.0,5,641.0677848578503,235
2333,7,4.5,273,591.1396905027851,549
2334,7,4.5,28,342.9359100770853,549
2335,7,4.0,52,270.23685442455934,549
2336,7,4.5,305,701.5997905799672,549
2337,7,4.0,47,293.38037491707786,549
2338,7,4.5,17,652.1869208103036,549
2339,7,4.0,356,219.6757013280514,549
2341,7,4.5,58,248.8699706884056,549
2343,7,4.0,345,248.13943210069442,549
2344,7,4.5,18,244.39890367119125,549
2347,7,5.0,4,168.11517862659318,549
2348,7,4.0,82,454.14877479408545,549
2349,7,4.0,191,222.19340122693626,549
2350,7,4.0,84,224.8165436018491,549
2351,7,3.5,27,222.2355069949097,549
2352,15,4.0,67,520.6801806917156,199
2353,15,4.0,153,167.995484522244,199
2355,15,4.0,39,358.2314655499829,199
2357,15,5.0,9,439.72811815541087,199
2358,15,5.0,1,561.8174933156694,199
2359,15,4.0,14,462.70241541880813,199
2361,15,4.5,14,422.37155617552355,199
2362,15,4.5,125,701.8192771980409,199
2363,15,3.5,212,80.07225641927681,199
2364,15,4.5,3,593.5011154986263,199
2366,15,5.0,3,792.9653074345731,199
2368,15,4.5,292,362.88261623842067,199
2369,15,4.5,28,981.4477016428036,199
2370,15,4.0,45,719.5151022146814,199
2371,15,4.0,9,119.6917061210567,199
